"symbol","Margin Mode","Position Side","Entry Price","Avg. Close Pirce","Max Open Interest","Closed Vol.","Closing PNL","Funding Fee","Transaction Fee","Transaction Fee(BNB)","Opened","Closed","Status"
"MATICUSDT","Cross","Long","0.54980000","0.54810000","11.00000000","11.00000000","-0.01870000","0E-8","-0.00302390","0E-8","2024-06-30 00:35:47.801","2024-06-30 01:03:53.255","Closed"
"MATICUSDT","Cross","Long","0.54790000","0.54650000","11.00000000","11.00000000","-0.01540000","-0.00034456","0E-8","0E-8","2024-06-29 22:15:17.927","2024-06-30 00:15:16.662","Closed"
"MATICUSDT","Cross","Long","0.55220000","0.55070000","11.00000000","11.00000000","-0.01650000","0E-8","-0.00303710","0E-8","2024-06-29 19:52:52.715","2024-06-29 21:09:22.202","Closed"
"MATICUSDT","Cross","Long","0.55270000","0.55110000","11.00000000","11.00000000","-0.01760000","0E-8","-0.00303985","0E-8","2024-06-29 18:57:29.762","2024-06-29 19:27:26.114","Closed"
"MATICUSDT","Cross","Long","0.55250000","0.55090000","11.00000000","11.00000000","-0.01760000","0E-8","-0.00303875","0E-8","2024-06-29 18:30:22.318","2024-06-29 18:45:45.990","Closed"
"MATICUSDT","Cross","Long","0.55890000","0.55730000","11.00000000","11.00000000","-0.01760000","0E-8","-0.00307395","0E-8","2024-06-29 09:58:49.963","2024-06-29 12:12:22.077","Closed"
"MATICUSDT","Cross","Long","0.55990000","0.55840000","11.00000000","11.00000000","-0.01650000","-0.00061534","-0.00307945","0E-8","2024-06-29 07:21:37.962","2024-06-29 08:11:36.175","Closed"
"MATICUSDT","Cross","Long","0.56320000","0.56060000","11.00000000","11.00000000","-0.02860000","0E-8","-0.00309760","0E-8","2024-06-28 20:18:58.263","2024-06-28 20:43:42.470","Closed"
"MATICUSDT","Cross","Long","0.55810000","0.56060000","11.00000000","11.00000000","0.02750000","0E-8","-0.00306955","0E-8","2024-06-28 18:00:13.715","2024-06-28 18:15:21.142","Closed"
"MATICUSDT","Cross","Long","0.55950000","0.55670000","11.00000000","11.00000000","-0.03080000","0E-8","-0.00307725","0E-8","2024-06-28 17:45:17.174","2024-06-28 17:52:00.669","Closed"
"MATICUSDT","Cross","Long","0.56640000","0.56400000","11.00000000","11.00000000","-0.02640000","0E-8","-0.00311520","0E-8","2024-06-28 17:04:38.734","2024-06-28 17:10:48.536","Closed"
"MATICUSDT","Cross","Short","0.56640000","0.56480000","11.00000000","11.00000000","0.01760000","0E-8","0E-8","0E-8","2024-06-28 16:17:52.296","2024-06-28 16:43:38.335","Closed"
"MATICUSDT","Cross","Long","0.56700000","0.56890000","11.00000000","11.00000000","0.02090000","0E-8","-0.00311850","0E-8","2024-06-28 15:21:09.905","2024-06-28 15:53:35.101","Closed"
"MATICUSDT","Cross","Long","0.56930000","0.56680000","11.00000000","11.00000000","-0.02750000","0E-8","-0.00313115","0E-8","2024-06-28 14:03:33.063","2024-06-28 14:13:34.015","Closed"
"MATICUSDT","Cross","Long","0.56780000","0.56950000","11.00000000","11.00000000","0.01870000","0E-8","-0.00124916","0E-8","2024-06-28 14:01:01.711","2024-06-28 14:03:26.421","Closed"
"MATICUSDT","Cross","Long","0.56740000","0.56950000","11.00000000","11.00000000","0.02310000","0E-8","-0.00312070","0E-8","2024-06-28 13:42:44.016","2024-06-28 13:51:14.692","Closed"
"MATICUSDT","Cross","Long","0.56470000","0.56670000","11.00000000","11.00000000","0.02200000","0E-8","-0.00435919","0E-8","2024-06-28 13:28:14.497","2024-06-28 13:42:23.054","Closed"
"MATICUSDT","Cross","Short","0.56810000","0.56480000","11.00000000","11.00000000","0.03630000","0E-8","-0.00623095","0E-8","2024-06-28 12:30:54.639","2024-06-28 12:51:27.207","Closed"
"MATICUSDT","Cross","Long","0.56510000","0.56730000","11.00000000","11.00000000","0.02420000","0E-8","-0.00310805","0E-8","2024-06-28 08:18:28.794","2024-06-28 09:49:46.446","Closed"
"MATICUSDT","Cross","Short","0.56560000","0.56320000","11.00000000","11.00000000","0.02640000","0E-8","-0.00311080","0E-8","2024-06-28 05:12:04.416","2024-06-28 05:39:46.405","Closed"
"MATICUSDT","Cross","Short","0.54630000","0.55170000","11.00000000","11.00000000","-0.05940000","0E-8","-0.00300465","0E-8","2024-06-27 08:08:17.940","2024-06-27 10:21:19.129","Closed"
"MATICUSDT","Cross","Short","0.55710000","0.56790000","38.00000000","38.00000000","-0.41040000","0.00213230","0E-8","0E-8","2024-06-24 23:00:02.726","2024-06-25 04:47:20.963","Closed"
"MATICUSDT","Cross","Short","0.55850000","0.55700000","38.00000000","38.00000000","0.05700000","0E-8","-0.00424460","0E-8","2024-06-24 21:35:19.333","2024-06-24 21:40:44.737","Closed"
"MATICUSDT","Cross","Long","0.55100000","0.54820000","38.00000000","38.00000000","-0.10640000","0E-8","-0.00418759","0E-8","2024-06-24 20:37:50.005","2024-06-24 20:43:11.909","Closed"
"MATICUSDT","Cross","Long","0.54470000","0.54600000","38.00000000","38.00000000","0.04940000","0E-8","0E-8","0E-8","2024-06-24 20:30:53.031","2024-06-24 20:31:54.424","Closed"
"MATICUSDT","Cross","Short","0.54980000","0.54810000","38.00000000","38.00000000","0.06460000","0E-8","-0.00417848","0E-8","2024-06-24 20:24:18.667","2024-06-24 20:27:28.110","Closed"
"MATICUSDT","Cross","Long","0.55360000","0.55110000","38.00000000","38.00000000","-0.09500000","0E-8","-0.00420736","0E-8","2024-06-24 20:08:53.983","2024-06-24 20:12:09.192","Closed"
"MATICUSDT","Cross","Long","0.55430000","0.55210000","38.00000000","38.00000000","-0.08360000","0E-8","-0.00421268","0E-8","2024-06-24 18:29:26.018","2024-06-24 18:40:38.128","Closed"
"MATICUSDT","Cross","Long","0.55250000","0.55050000","38.00000000","38.00000000","-0.07600000","0E-8","-0.00419899","0E-8","2024-06-24 17:41:42.502","2024-06-24 17:44:48.649","Closed"
"MATICUSDT","Cross","Long","0.55080000","0.55220000","38.00000000","38.00000000","0.05320000","0E-8","-0.01046519","0E-8","2024-06-24 17:35:53.874","2024-06-24 17:41:35.013","Closed"
"MATICUSDT","Cross","Long","0.55210000","0.54970000","38.00000000","38.00000000","-0.09120000","0E-8","-0.00419596","0E-8","2024-06-24 16:15:05.494","2024-06-24 16:21:38.124","Closed"
"MATICUSDT","Cross","Long","0.54590000","0.54810000","38.00000000","38.00000000","0.08360000","0E-8","0E-8","0E-8","2024-06-24 15:55:34.725","2024-06-24 15:59:54.950","Closed"
"MATICUSDT","Cross","Short","0.55440000","0.55300000","38.00000000","38.00000000","0.05320000","0E-8","-0.01053360","0E-8","2024-06-24 14:42:56.316","2024-06-24 14:47:25.554","Closed"
"MATICUSDT","Cross","Long","0.55470000","0.55620000","38.00000000","38.00000000","0.05700000","0E-8","-0.00421572","0E-8","2024-06-24 13:25:32.148","2024-06-24 13:33:52.584","Closed"
"MATICUSDT","Cross","Long","0.55460000","0.55260000","38.00000000","38.00000000","-0.07600000","0E-8","-0.01053740","0E-8","2024-06-24 12:54:59.913","2024-06-24 13:15:08.521","Closed"
"MATICUSDT","Cross","Short","0.55180000","0.55400000","38.00000000","38.00000000","-0.08360000","0E-8","-0.01048419","0E-8","2024-06-24 12:37:42.997","2024-06-24 12:52:22.093","Closed"
"MATICUSDT","Cross","Long","0.55200000","0.55200000","10.00000000","10.00000000","0E-8","0E-8","-0.00276000","0E-8","2024-06-24 08:56:54.955","2024-06-24 08:57:00.189","Closed"
"MATICUSDT","Cross","Long","0.55220000","0.55230000","10.00000000","10.00000000","0.00099999","0E-8","-0.00276100","0E-8","2024-06-24 08:55:59.888","2024-06-24 08:56:05.530","Closed"
"MATICUSDT","Cross","Long","0.55225000","0.55220000","20.00000000","20.00000000","-0.00099999","0E-8","-0.00552250","0E-8","2024-06-24 08:55:32.339","2024-06-24 08:55:53.985","Closed"
"MATICUSDT","Cross","Short","0.55070000","0.55320000","38.00000000","38.00000000","-0.09500000","0E-8","-0.01046330","0E-8","2024-06-24 07:28:13.098","2024-06-24 07:36:53.848","Closed"
"MATICUSDT","Cross","Long","0.56830000","0.56090000","38.00000000","38.00000000","-0.28120000","0E-8","-0.01497618","0E-8","2024-06-23 18:36:40.428","2024-06-23 20:42:27.947","Closed"
"MATICUSDT","Cross","Long","0.56480000","0.56520000","38.00000000","38.00000000","0.01520000","0E-8","-0.01073120","0E-8","2024-06-22 08:09:11.978","2024-06-22 11:59:12.844","Closed"
"MATICUSDT","Cross","Long","0.57480000","0.56860000","38.00000000","38.00000000","-0.23560000","-0.00215992","0E-8","0E-8","2024-06-21 19:00:19.273","2024-06-22 04:24:42.722","Closed"
"MATICUSDT","Cross","Short","0.57310000","0.57380000","38.00000000","38.00000000","-0.02660000","0E-8","-0.01088890","0E-8","2024-06-21 13:24:02.952","2024-06-21 13:35:03.837","Closed"
"MATICUSDT","Cross","Long","0.57800000","0.57600000","38.00000000","38.00000000","-0.07600000","0E-8","-0.01098200","0E-8","2024-06-21 13:00:50.450","2024-06-21 13:20:19.733","Closed"
"MATICUSDT","Cross","Short","0.57630000","0.57450000","38.00000000","38.00000000","0.06840000","0E-8","-0.00437988","0E-8","2024-06-21 12:14:17.484","2024-06-21 12:21:09.419","Closed"
"MATICUSDT","Cross","Long","0.57610000","0.57620000","38.00000000","38.00000000","0.00380000","0E-8","-0.02189370","0E-8","2024-06-21 12:13:03.461","2024-06-21 12:13:07.380","Closed"
"MATICUSDT","Cross","Long","0.57250000","0.57460000","38.00000000","38.00000000","0.07980000","0E-8","-0.01087750","0E-8","2024-06-21 08:07:35.633","2024-06-21 08:12:50.120","Closed"
"MATICUSDT","Cross","Short","0.57810000","0.57450000","38.00000000","38.00000000","0.13680000","0E-8","-0.00439356","0E-8","2024-06-21 07:32:54.938","2024-06-21 07:47:45.766","Closed"
"MATICUSDT","Cross","Long","0.58210000","0.57550000","38.00000000","38.00000000","-0.25080000","0E-8","-0.00442396","0E-8","2024-06-20 13:17:54.459","2024-06-20 14:04:02.769","Closed"
"MATICUSDT","Cross","Short","0.59190000","0.58960000","33.00000000","33.00000000","0.07590000","0E-8","-0.00390654","0E-8","2024-06-20 11:42:25.051","2024-06-20 11:59:17.316","Closed"
"MATICUSDT","Cross","Short","0.59630000","0.59400000","33.00000000","33.00000000","0.07590000","0E-8","-0.00983895","0E-8","2024-06-20 11:11:26.894","2024-06-20 11:23:07.084","Closed"
"MATICUSDT","Cross","Long","0.59390000","0.59670000","33.00000000","33.00000000","0.09240000","0E-8","-0.00979935","0E-8","2024-06-20 10:59:23.010","2024-06-20 11:09:54.790","Closed"
"MATICUSDT","Cross","Long","0.59060000","0.59390000","33.00000000","33.00000000","0.10890000","0E-8","-0.00389796","0E-8","2024-06-20 10:35:57.922","2024-06-20 10:59:15.990","Closed"
"MATICUSDT","Cross","Short","0.58900000","0.59120000","33.00000000","33.00000000","-0.07260000","0E-8","-0.00971850","0E-8","2024-06-20 08:40:30.370","2024-06-20 09:24:44.545","Closed"
"MATICUSDT","Cross","Long","0.58720000","0.59120000","33.00000000","33.00000000","0.13200000","0E-8","-0.00387552","0E-8","2024-06-20 07:06:17.324","2024-06-20 07:31:14.795","Closed"
"MATICUSDT","Cross","Short","0.58720000","0.58530000","33.00000000","33.00000000","0.06270000","0E-8","-0.00387552","0E-8","2024-06-20 06:11:31.938","2024-06-20 07:01:14.398","Closed"
"MATICUSDT","Cross","Short","0.58400000","0.58710000","33.00000000","33.00000000","-0.10230000","0E-8","-0.00385440","0E-8","2024-06-20 05:55:41.278","2024-06-20 06:11:24.140","Closed"
"MATICUSDT","Cross","Long","0.57890000","0.57740000","33.00000000","33.00000000","-0.04950000","0E-8","-0.01907895","0E-8","2024-06-20 04:34:01.921","2024-06-20 04:44:49.965","Closed"
"MATICUSDT","Cross","Long","0.57750000","0.57930000","33.00000000","33.00000000","0.05940000","0E-8","-0.00952875","0E-8","2024-06-20 04:23:07.327","2024-06-20 04:33:54.867","Closed"
"MATICUSDT","Cross","Short","0.57490000","0.57650000","33.00000000","33.00000000","-0.05280000","0E-8","-0.00379434","0E-8","2024-06-20 04:14:35.224","2024-06-20 04:21:49.531","Closed"
"MATICUSDT","Cross","Long","0.57780000","0.57600000","33.00000000","33.00000000","-0.05940000","0E-8","-0.00953370","0E-8","2024-06-20 03:47:35.319","2024-06-20 03:52:57.720","Closed"
"MATICUSDT","Cross","Short","0.57640000","0.57730000","33.00000000","33.00000000","-0.02970000","0E-8","-0.00951059","0E-8","2024-06-20 01:55:51.105","2024-06-20 01:58:02.300","Closed"
"MATICUSDT","Cross","Short","0.57680000","0.57650000","33.00000000","33.00000000","0.00989999","0E-8","-0.00380688","0E-8","2024-06-20 01:53:32.140","2024-06-20 01:55:44.104","Closed"
"MATICUSDT","Cross","Short","0.57520000","0.57700000","33.00000000","33.00000000","-0.05940000","0E-8","-0.00379632","0E-8","2024-06-20 01:06:30.690","2024-06-20 01:08:37.893","Closed"
"MATICUSDT","Cross","Short","0.57580000","0.57720000","33.00000000","33.00000000","-0.04620000","0E-8","-0.00380028","0E-8","2024-06-20 00:50:23.724","2024-06-20 00:54:49.275","Closed"
"MATICUSDT","Cross","Short","0.57410000","0.57600000","33.00000000","33.00000000","-0.06270000","0E-8","-0.00378906","0E-8","2024-06-20 00:48:10.363","2024-06-20 00:49:19.316","Closed"
"MATICUSDT","Cross","Long","0.57810000","0.57640000","33.00000000","33.00000000","-0.05610000","0E-8","-0.00953864","0E-8","2024-06-20 00:39:29.159","2024-06-20 00:46:17.728","Closed"
"MATICUSDT","Cross","Long","0.57670000","0.57820000","33.00000000","33.00000000","0.04950000","0E-8","-0.00380622","0E-8","2024-06-20 00:36:43.587","2024-06-20 00:39:22.109","Closed"
"MATICUSDT","Cross","Short","0.57440000","0.57630000","33.00000000","33.00000000","-0.06270000","0E-8","-0.00947759","0E-8","2024-06-20 00:24:27.915","2024-06-20 00:31:19.189","Closed"
"MATICUSDT","Cross","Short","0.57600000","0.57410000","33.00000000","33.00000000","0.06270000","0E-8","-0.01897665","0E-8","2024-06-20 00:21:44.864","2024-06-20 00:24:20.871","Closed"
"MATICUSDT","Cross","Short","0.57420000","0.57610000","33.00000000","33.00000000","-0.06270000","0E-8","-0.00947430","0E-8","2024-06-20 00:19:37.972","2024-06-20 00:21:37.831","Closed"
"MATICUSDT","Cross","Short","0.57570000","0.57410000","33.00000000","33.00000000","0.05280000","0E-8","-0.00379962","0E-8","2024-06-20 00:16:36.700","2024-06-20 00:19:30.931","Closed"
"MATICUSDT","Cross","Short","0.57460000","0.57680000","33.00000000","33.00000000","-0.07260000","0E-8","-0.00948090","0E-8","2024-06-20 00:04:49.963","2024-06-20 00:13:12.459","Closed"
"MATICUSDT","Cross","Short","0.57470000","0.57630000","33.00000000","33.00000000","-0.05280000","0E-8","-0.00948254","0E-8","2024-06-19 23:32:45.354","2024-06-19 23:55:47.494","Closed"
"MATICUSDT","Cross","Short","0.57810000","0.57720000","33.00000000","33.00000000","0.02969999","0E-8","-0.00381546","0E-8","2024-06-19 22:57:14.551","2024-06-19 23:00:33.594","Closed"
"MATICUSDT","Cross","Long","0.57970000","0.57800000","33.00000000","33.00000000","-0.05610000","0E-8","-0.00382602","0E-8","2024-06-19 22:18:02.459","2024-06-19 22:56:39.289","Closed"
"MATICUSDT","Cross","Long","0.57730000","0.57860000","33.00000000","33.00000000","0.04290000","0E-8","-0.00381018","0E-8","2024-06-19 20:59:28.405","2024-06-19 21:11:18.701","Closed"
"MATICUSDT","Cross","Short","0.57500000","0.57670000","33.00000000","33.00000000","-0.05610000","0E-8","-0.00948749","0E-8","2024-06-19 20:38:21.436","2024-06-19 20:57:15.088","Closed"
"MATICUSDT","Cross","Long","0.57690000","0.57520000","33.00000000","33.00000000","-0.05610000","0E-8","-0.00951885","0E-8","2024-06-19 20:28:27.183","2024-06-19 20:36:33.439","Closed"
"MATICUSDT","Cross","Short","0.58040000","0.57860000","33.00000000","33.00000000","0.05940000","0E-8","-0.00957659","0E-8","2024-06-19 17:21:26.352","2024-06-19 17:36:47.351","Closed"
"MATICUSDT","Cross","Short","0.57870000","0.58080000","33.00000000","33.00000000","-0.06930000","0E-8","-0.00954854","0E-8","2024-06-19 17:13:14.738","2024-06-19 17:21:19.367","Closed"
"MATICUSDT","Cross","Long","0.57470000","0.57600000","33.00000000","33.00000000","0.04290000","0E-8","-0.00379302","0E-8","2024-06-19 16:29:34.722","2024-06-19 16:46:22.209","Closed"
"MATICUSDT","Cross","Long","0.57360000","0.57180000","33.00000000","33.00000000","-0.05940000","0E-8","-0.00946440","0E-8","2024-06-19 15:14:16.753","2024-06-19 15:22:10.249","Closed"
"MATICUSDT","Cross","Short","0.57180000","0.57080000","33.00000000","33.00000000","0.03300000","0E-8","-0.00377388","0E-8","2024-06-19 14:07:34.454","2024-06-19 14:16:25.286","Closed"
"MATICUSDT","Cross","Long","0.57480000","0.57300000","33.00000000","33.00000000","-0.05940000","0E-8","-0.00379368","0E-8","2024-06-19 12:57:18.083","2024-06-19 13:41:47.883","Closed"
"MATICUSDT","Cross","Long","0.57370000","0.57480000","33.00000000","33.00000000","0.03630000","0E-8","-0.00378642","0E-8","2024-06-19 12:50:08.534","2024-06-19 12:57:04.198","Closed"
"MATICUSDT","Cross","Short","0.57470000","0.57300000","33.00000000","33.00000000","0.05610000","0E-8","-0.00379302","0E-8","2024-06-19 11:12:14.422","2024-06-19 11:21:59.256","Closed"
"MATICUSDT","Cross","Short","0.57810000","0.57700000","33.00000000","33.00000000","0.03629999","0E-8","-0.00381546","0E-8","2024-06-19 11:00:05.122","2024-06-19 11:02:35.022","Closed"
"MATICUSDT","Cross","Short","0.57680000","0.57820000","33.00000000","33.00000000","-0.04620000","0E-8","-0.00380688","0E-8","2024-06-19 10:56:06.808","2024-06-19 10:59:01.199","Closed"
"MATICUSDT","Cross","Short","0.57540000","0.57760000","33.00000000","33.00000000","-0.07260000","0E-8","-0.00379764","0E-8","2024-06-19 10:51:09.838","2024-06-19 10:53:09.491","Closed"
"MATICUSDT","Cross","Short","0.57610000","0.57520000","33.00000000","33.00000000","0.02970000","0E-8","-0.00950564","0E-8","2024-06-19 10:45:08.005","2024-06-19 10:49:39.304","Closed"
"MATICUSDT","Cross","Long","0.57230000","0.57290000","33.00000000","33.00000000","0.01980000","0E-8","-0.00377718","0E-8","2024-06-19 09:54:20.050","2024-06-19 10:01:26.929","Closed"
"MATICUSDT","Cross","Long","0.57420000","0.57510000","33.00000000","33.00000000","0.02970000","0E-8","-0.00378972","0E-8","2024-06-19 07:40:11.027","2024-06-19 07:50:16.840","Closed"
"MATICUSDT","Cross","Short","0.57220000","0.57270000","33.00000000","33.00000000","-0.01650000","0E-8","-0.00944130","0E-8","2024-06-19 07:31:20.039","2024-06-19 07:32:14.693","Closed"
"MATICUSDT","Cross","Long","0.57310000","0.57090000","15.00000000","15.00000000","-0.03300000","0E-8","-0.00857999","0E-8","2024-06-19 06:13:27.442","2024-06-19 07:29:36.492","Closed"
"MATICUSDT","Cross","Short","0.57300000","0.57300000","10.00000000","10.00000000","0E-8","0E-8","-0.00286500","0E-8","2024-06-19 04:59:36.696","2024-06-19 04:59:40.881","Closed"
"MATICUSDT","Cross","Short","0.57200000","0.57210000","10.00000000","10.00000000","-0.00100000","0E-8","-0.00286000","0E-8","2024-06-19 04:29:30.091","2024-06-19 04:29:34.357","Closed"
"MATICUSDT","Cross","Short","0.56990000","0.57010000","10.00000000","10.00000000","-0.00200000","0E-8","-0.00284950","0E-8","2024-06-19 03:59:23.972","2024-06-19 03:59:28.223","Closed"
"MATICUSDT","Cross","Short","0.57160000","0.57160000","10.00000000","10.00000000","0E-8","0E-8","-0.00571600","0E-8","2024-06-19 03:29:17.998","2024-06-19 03:29:22.264","Closed"
"MATICUSDT","Cross","Short","0.57050000","0.57070000","10.00000000","10.00000000","-0.00200000","0E-8","-0.00285250","0E-8","2024-06-19 02:59:11.987","2024-06-19 02:59:16.208","Closed"
"MATICUSDT","Cross","Short","0.57280000","0.57290000","10.00000000","10.00000000","-0.00100000","0E-8","-0.00286400","0E-8","2024-06-19 02:29:06.021","2024-06-19 02:29:10.202","Closed"
"MATICUSDT","Cross","Short","0.56600000","0.56590000","10.00000000","10.00000000","0.00099999","0E-8","-0.00283000","0E-8","2024-06-19 01:58:59.917","2024-06-19 01:59:04.182","Closed"
"MATICUSDT","Cross","Short","0.56970000","0.56980000","10.00000000","10.00000000","-0.00100000","0E-8","-0.00284850","0E-8","2024-06-19 01:28:53.757","2024-06-19 01:28:57.994","Closed"
"MATICUSDT","Cross","Short","0.56240000","0.56260000","10.00000000","10.00000000","-0.00200000","0E-8","-0.00281200","0E-8","2024-06-19 00:58:47.670","2024-06-19 00:58:51.958","Closed"
"MATICUSDT","Cross","Short","0.55440000","0.55450000","10.00000000","10.00000000","-0.00099999","0E-8","-0.00277200","0E-8","2024-06-19 00:28:41.634","2024-06-19 00:28:45.862","Closed"
"MATICUSDT","Cross","Short","0.55710000","0.55720000","10.00000000","10.00000000","-0.00099999","0E-8","-0.00278550","0E-8","2024-06-18 23:58:35.567","2024-06-18 23:58:39.826","Closed"
"MATICUSDT","Cross","Short","0.55600000","0.55610000","10.00000000","10.00000000","-0.00099999","0E-8","-0.00278000","0E-8","2024-06-18 23:28:29.497","2024-06-18 23:28:33.770","Closed"
"MATICUSDT","Cross","Short","0.55400000","0.55410000","10.00000000","10.00000000","-0.00099999","0E-8","-0.00277000","0E-8","2024-06-18 22:58:23.409","2024-06-18 22:58:27.686","Closed"
"MATICUSDT","Cross","Short","0.55340000","0.55360000","10.00000000","10.00000000","-0.00200000","0E-8","-0.00276700","0E-8","2024-06-18 22:28:17.273","2024-06-18 22:28:21.568","Closed"
"MATICUSDT","Cross","Short","0.55410000","0.55430000","10.00000000","10.00000000","-0.00200000","0E-8","-0.00277050","0E-8","2024-06-18 21:58:11.103","2024-06-18 21:58:15.434","Closed"
"MATICUSDT","Cross","Short","0.55140000","0.55140000","10.00000000","10.00000000","0E-8","0E-8","-0.00275700","0E-8","2024-06-18 21:28:04.909","2024-06-18 21:28:09.167","Closed"
"MATICUSDT","Cross","Short","0.54840000","0.55040000","10.00000000","10.00000000","-0.02000000","0E-8","-0.00109680","0E-8","2024-06-18 20:51:05.088","2024-06-18 20:58:03.045","Closed"
"MATICUSDT","Cross","Long","0.53690000","0.53670000","10.00000000","10.00000000","-0.00199999","0E-8","-0.00268450","0E-8","2024-06-18 19:32:47.280","2024-06-18 19:33:24.624","Closed"
"MATICUSDT","Cross","Short","0.53530000","0.53300000","10.00000000","10.00000000","0.02300000","0E-8","-0.00107059","0E-8","2024-06-18 18:55:11.126","2024-06-18 19:02:45.512","Closed"
"MATICUSDT","Cross","Short","0.54280000","0.54150000","10.00000000","10.00000000","0.01300000","0E-8","-0.00108560","0E-8","2024-06-18 16:10:11.148","2024-06-18 16:11:17.013","Closed"
"MATICUSDT","Cross","Short","0.54400000","0.54260000","10.00000000","10.00000000","0.01400000","0E-8","-0.00380100","0E-8","2024-06-18 15:12:17.473","2024-06-18 15:13:09.398","Closed"
"MATICUSDT","Cross","Long","0.53930000","0.54000000","10.00000000","10.00000000","0.00700000","0E-8","-0.00269650","0E-8","2024-06-18 14:06:22.344","2024-06-18 14:06:26.680","Closed"
"MATICUSDT","Cross","Short","0.54620000","0.54420000","10.00000000","10.00000000","0.02000000","0E-8","-0.00545200","0E-8","2024-06-18 13:33:11.609","2024-06-18 13:36:20.515","Closed"
"MATICUSDT","Cross","Long","0.55630000","0.55420000","10.00000000","10.00000000","-0.02100000","0E-8","-0.00111260","0E-8","2024-06-18 11:55:00.470","2024-06-18 11:57:07.535","Closed"
"MATICUSDT","Cross","Short","0.55380000","0.55250000","10.00000000","10.00000000","0.01300000","0E-8","-0.00110760","0E-8","2024-06-18 11:13:49.597","2024-06-18 11:17:46.431","Closed"
"MATICUSDT","Cross","Long","0.55530000","0.55730000","10.00000000","10.00000000","0.02000000","0E-8","-0.00277650","0E-8","2024-06-18 10:29:43.328","2024-06-18 10:48:10.137","Closed"
"MATICUSDT","Cross","Long","0.59830000","0.59970000","10.00000000","10.00000000","0.01400000","0E-8","-0.00119659","0E-8","2024-06-17 11:53:00.286","2024-06-17 12:45:38.489","Closed"
"MATICUSDT","Cross","Long","0.59020000","0.59210000","10.00000000","10.00000000","0.01900000","0E-8","-0.00295100","0E-8","2024-06-17 10:21:22.357","2024-06-17 10:30:49.498","Closed"
"MATICUSDT","Cross","Short","0.60070000","0.59880000","10.00000000","10.00000000","0.01900000","0E-8","-0.00120140","0E-8","2024-06-17 09:43:13.888","2024-06-17 09:44:52.640","Closed"
"MATICUSDT","Cross","Long","0.59860000","0.60010000","10.00000000","10.00000000","0.01500000","0E-8","-0.00119720","0E-8","2024-06-17 08:36:57.687","2024-06-17 08:45:57.502","Closed"
"MATICUSDT","Cross","Long","0.60100000","0.60210000","10.00000000","10.00000000","0.01100000","0E-8","-0.00120200","0E-8","2024-06-17 07:16:17.327","2024-06-17 07:17:21.521","Closed"
"MATICUSDT","Cross","Long","0.64500000","0.63190000","10.00000000","10.00000000","-0.13100000","-0.00064471","-0.00444949","0E-8","2024-06-12 23:16:06.692","2024-06-13 03:57:00.831","Closed"
"MATICUSDT","Cross","Short","0.63890000","0.63680000","10.00000000","10.00000000","0.02100000","0E-8","-0.00127780","0E-8","2024-06-12 19:45:42.677","2024-06-12 19:45:56.069","Closed"
"MATICUSDT","Cross","Long","0.63290000","0.63570000","10.00000000","10.00000000","0.02800000","0E-8","-0.00126580","0E-8","2024-06-12 12:31:48.975","2024-06-12 12:32:08.840","Closed"
"MATICUSDT","Cross","Short","0.62570000","0.62420000","10.00000000","10.00000000","0.01500000","0E-8","-0.00312850","0E-8","2024-06-12 10:27:32.403","2024-06-12 11:04:27.218","Closed"
"MATICUSDT","Cross","Short","0.61880000","0.62490000","10.00000000","10.00000000","-0.06100000","0.00061730","0E-8","0E-8","2024-06-11 23:00:24.684","2024-06-12 04:43:08.195","Closed"
"MATICUSDT","Cross","Long","0.62130000","0.61960000","10.00000000","10.00000000","-0.01700000","0E-8","-0.00310650","0E-8","2024-06-11 20:31:40.345","2024-06-11 21:10:14.197","Closed"
"MATICUSDT","Cross","Long","0.65270000","0.65470000","10.00000000","10.00000000","0.02000000","0E-8","-0.00130540","0E-8","2024-06-10 16:24:53.244","2024-06-10 16:59:33.630","Closed"
"MATICUSDT","Cross","Long","0.65180000","0.65340000","10.00000000","10.00000000","0.01600000","0E-8","-0.00457060","0E-8","2024-06-10 15:36:56.626","2024-06-10 15:45:21.387","Closed"
"MATICUSDT","Cross","Short","0.64980000","0.65070000","10.00000000","10.00000000","-0.00900000","0E-8","-0.00324900","0E-8","2024-06-10 15:04:30.872","2024-06-10 15:05:31.951","Closed"
"MATICUSDT","Cross","Short","0.64590000","0.64710000","10.00000000","10.00000000","-0.01200000","0E-8","-0.00322950","0E-8","2024-06-10 14:31:38.724","2024-06-10 14:34:29.122","Closed"
"MATICUSDT","Cross","Long","0.64790000","0.64590000","10.00000000","10.00000000","-0.02000000","0E-8","-0.00129580","0E-8","2024-06-10 11:53:59.386","2024-06-10 12:33:13.264","Closed"
"MATICUSDT","Cross","Long","0.65320000","0.64388000","50.00000000","50.00000000","-0.46600000","-0.00131035","-0.01171460","0E-8","2024-06-09 20:36:48.081","2024-06-10 06:21:41.222","Closed"
"MATICUSDT","Cross","Long","0.65310000","0.65500000","10.00000000","10.00000000","0.01900000","0E-8","-0.00326550","0E-8","2024-06-09 18:37:36.653","2024-06-09 19:09:33.312","Closed"
"MATICUSDT","Cross","Short","0.65390000","0.65270000","10.00000000","10.00000000","0.01200000","0E-8","-0.00130780","0E-8","2024-06-09 18:28:00.085","2024-06-09 18:33:23.004","Closed"
